mid,tie,w_poss,l_poss
Zwolle-Vitesse-March-4-2017-Eredivisie,False,42,58
Sparta-Rotterdam-Feyenoord-March-5-2017-Eredivisie,False,31,69
AZ-Alkmaar-Excelsior-March-5-2017-Eredivisie,True,56,44
Groningen-Ajax-March-5-2017-Eredivisie,True,29,71
Utrecht-ADO-Den-Haag-March-5-2017-Eredivisie,True,67,34
NEC-Nijmegen-Heracles-Almelo-March-5-2017-Eredivisie,False,43,57
Vitesse-Sparta-Rotterdam-March-10-2017-Eredivisie,False,61,39
ADO-Den-Haag-NEC-Nijmegen-March-11-2017-Eredivisie,False,48,53
Go-Ahead-Eagles-PSV-Eindhoven-March-11-2017-Eredivisie,False,52,48
Heracles-Almelo-Utrecht-March-11-2017-Eredivisie,False,50,50
Excelsior-Heerenveen-March-11-2017-Eredivisie,False,31,69
Willem-II-Zwolle-March-12-2017-Eredivisie,False,41,59
Feyenoord-AZ-Alkmaar-March-12-2017-Eredivisie,False,49,52
Roda-JC-Kerkrade-Groningen-March-12-2017-Eredivisie,False,47,53
Ajax-Twente-March-12-2017-Eredivisie,False,67,33
Roda-JC-Kerkrade-Twente-March-17-2017-Eredivisie,False,49,51
Groningen-Willem-II-March-18-2017-Eredivisie,True,56,44
NEC-Nijmegen-Utrecht-March-18-2017-Eredivisie,False,52,48
PSV-Eindhoven-Vitesse-March-18-2017-Eredivisie,False,52,48
Sparta-Rotterdam-Heracles-Almelo-March-18-2017-Eredivisie,False,49,52
Heerenveen-Feyenoord-March-19-2017-Eredivisie,False,48,52
Go-Ahead-Eagles-Zwolle-March-19-2017-Eredivisie,False,37,63
Excelsior-Ajax-March-19-2017-Eredivisie,True,35,65
AZ-Alkmaar-ADO-Den-Haag-March-19-2017-Eredivisie,False,56,44
AZ-Alkmaar-Groningen-April-1-2017-Eredivisie,True,64,36
Zwolle-Excelsior-April-1-2017-Eredivisie,True,60,40
Sparta-Rotterdam-PSV-Eindhoven-April-1-2017-Eredivisie,False,61,39
Utrecht-Willem-II-April-1-2017-Eredivisie,False,51,49
Heracles-Almelo-Heerenveen-April-1-2017-Eredivisie,False,63,37
Vitesse-NEC-Nijmegen-April-2-2017-Eredivisie,False,62,38
ADO-Den-Haag-Roda-JC-Kerkrade-April-2-2017-Eredivisie,False,44,56
De-Klassieker-Ajax-Feyenoord-April-2-2017-Eredivisie,False,57,43
Twente-Go-Ahead-Eagles-April-2-2017-Eredivisie,False,37,63
Excelsior-Utrecht-April-4-2017-Eredivisie,False,53,47
Heerenveen-Sparta-Rotterdam-April-4-2017-Eredivisie,False,61,39
Heracles-Almelo-Vitesse-April-5-2017-Eredivisie,False,55,45
Groningen-NEC-Nijmegen-April-5-2017-Eredivisie,False,48,52
Feyenoord-Go-Ahead-Eagles-April-5-2017-Eredivisie,False,71,29
Willem-II-ADO-Den-Haag-April-5-2017-Eredivisie,False,45,55
Ajax-AZ-Alkmaar-April-5-2017-Eredivisie,False,63,37
Roda-JC-Kerkrade-Zwolle-April-6-2017-Eredivisie,False,47,53
Twente-PSV-Eindhoven-April-6-2017-Eredivisie,True,39,61
Sparta-Rotterdam-Excelsior-April-7-2017-Eredivisie,False,43,57
Vitesse-Heerenveen-April-8-2017-Eredivisie,False,44,56
ADO-Den-Haag-Groningen-April-8-2017-Eredivisie,False,40,60
NEC-Nijmegen-Ajax-April-8-2017-Eredivisie,False,70,30
Go-Ahead-Eagles-Heracles-Almelo-April-8-2017-Eredivisie,False,61,39
AZ-Alkmaar-Roda-JC-Kerkrade-April-9-2017-Eredivisie,True,65,35
Utrecht-Twente-April-9-2017-Eredivisie,False,50,50
Zwolle-Feyenoord-April-9-2017-Eredivisie,True,35,66
PSV-Eindhoven-Willem-II-April-9-2017-Eredivisie,False,63,37
Heracles-Almelo-AZ-Alkmaar-April-14-2017-Eredivisie,False,51,50
Roda-JC-Kerkrade-Sparta-Rotterdam-April-15-2017-Eredivisie,False,40,60
ADO-Den-Haag-PSV-Eindhoven-April-15-2017-Eredivisie,True,38,63
Excelsior-Vitesse-April-15-2017-Eredivisie,False,41,59
Twente-NEC-Nijmegen-April-15-2017-Eredivisie,False,62,38
Willem-II-Go-Ahead-Eagles-April-16-2017-Eredivisie,False,47,53
Groningen-Zwolle-April-16-2017-Eredivisie,False,49,51
Feyenoord-Utrecht-April-16-2017-Eredivisie,False,52,48
Ajax-Heerenveen-April-16-2017-Eredivisie,False,57,43
ADO-Den-Haag-Utrecht-August-11-2017-Eredivisie,False,53,47
PSV-Eindhoven-AZ-Alkmaar-August-12-2017-Eredivisie,False,39,61
VVV-Venlo-Sparta-Rotterdam-August-12-2017-Eredivisie,False,40,60
Heracles-Almelo-Ajax-August-12-2017-Eredivisie,False,33,68
Vitesse-NAC-Breda-August-12-2017-Eredivisie,False,64,36
Zwolle-Roda-JC-Kerkrade-August-13-2017-Eredivisie,False,63,38
Feyenoord-Twente-August-13-2017-Eredivisie,False,72,28
Willem-II-Excelsior-August-13-2017-Eredivisie,False,41,59
Groningen-Heerenveen-August-13-2017-Eredivisie,True,48,52
